dataset,ordering,metric,parameter,value
cars,TSNE,outliers,0.5,0.0
cars,TSNE,outliers,0.4,0.0
cars,TSNE,outliers,0.3,0.0
cars,TSNE,outliers,0.2,0.000359841669665
cars,TSNE,outliers,0.1,0.00215905001799
cars,TSNE,outliers,0.075,0.0082763584023
cars,TSNE,outliers,0.05,0.0226700251889
cars,TSNE,outliers,0.025,0.109391867578
cars,TSNE,outliers,0.01,0.274919035624
cars,TSNE,outliers,0.005,0.392227419935
cars,TSNE,outliers,0.001,0.480028787334
cars,random,outliers,0.5,0.0
cars,random,outliers,0.4,0.0
cars,random,outliers,0.3,0.0
cars,random,outliers,0.2,0.000359841669665
cars,random,outliers,0.1,0.00323857502699
cars,random,outliers,0.075,0.01079525009
cars,random,outliers,0.05,0.0273479668946
cars,random,outliers,0.025,0.105793450882
cars,random,outliers,0.01,0.291471752429
cars,random,outliers,0.005,0.421014753508
cars,random,outliers,0.001,0.519611370997
cars,TSPmeans,outliers,0.5,0.0
cars,TSPmeans,outliers,0.4,0.0
cars,TSPmeans,outliers,0.3,0.0
cars,TSPmeans,outliers,0.2,0.000359841669665
cars,TSPmeans,outliers,0.1,0.00359841669665
cars,TSPmeans,outliers,0.075,0.00971572508096
cars,TSPmeans,outliers,0.05,0.0201511335013
cars,TSPmeans,outliers,0.025,0.097876934149
cars,TSPmeans,outliers,0.01,0.237135660309
cars,TSPmeans,outliers,0.005,0.340410219503
cars,TSPmeans,outliers,0.001,0.49514213746
cars,EM,outliers,0.5,0.0
cars,EM,outliers,0.4,0.0
cars,EM,outliers,0.3,0.0
cars,EM,outliers,0.2,0.000359841669665
cars,EM,outliers,0.1,0.00251889168766
cars,EM,outliers,0.075,0.00755667506297
cars,EM,outliers,0.05,0.0208708168406
cars,EM,outliers,0.025,0.102914717524
cars,EM,outliers,0.01,0.261604893847
cars,EM,outliers,0.005,0.377833753149
cars,EM,outliers,0.001,0.479668945664
cars,EMmanhattan,outliers,0.5,0.0
cars,EMmanhattan,outliers,0.4,0.0
cars,EMmanhattan,outliers,0.3,0.0
cars,EMmanhattan,outliers,0.2,0.000719683339331
cars,EMmanhattan,outliers,0.1,0.00251889168766
cars,EMmanhattan,outliers,0.075,0.00611730838431
cars,EMmanhattan,outliers,0.05,0.0197912918316
cars,EMmanhattan,outliers,0.025,0.0975170924793
cars,EMmanhattan,outliers,0.01,0.266642677222
cars,EMmanhattan,outliers,0.005,0.396545519971
cars,EMmanhattan,outliers,0.001,0.503058654192
cars,HColo,outliers,0.5,0.0
cars,HColo,outliers,0.4,0.0
cars,HColo,outliers,0.3,0.0
cars,HColo,outliers,0.2,0.000359841669665
cars,HColo,outliers,0.1,0.00359841669665
cars,HColo,outliers,0.075,0.00971572508096
cars,HColo,outliers,0.05,0.0201511335013
cars,HColo,outliers,0.025,0.097876934149
cars,HColo,outliers,0.01,0.237135660309
cars,HColo,outliers,0.005,0.340410219503
cars,HColo,outliers,0.001,0.49514213746
cars,LK,outliers,0.5,0.0
cars,LK,outliers,0.4,0.0
cars,LK,outliers,0.3,0.0
cars,LK,outliers,0.2,0.000359841669665
cars,LK,outliers,0.1,0.00359841669665
cars,LK,outliers,0.075,0.00971572508096
cars,LK,outliers,0.05,0.0201511335013
cars,LK,outliers,0.025,0.097876934149
cars,LK,outliers,0.01,0.237135660309
cars,LK,outliers,0.005,0.340410219503
cars,LK,outliers,0.001,0.49514213746
cars,MDS,outliers,0.5,0.0
cars,MDS,outliers,0.4,0.0
cars,MDS,outliers,0.3,0.0
cars,MDS,outliers,0.2,0.000359841669665
cars,MDS,outliers,0.1,0.00359841669665
cars,MDS,outliers,0.075,0.00971572508096
cars,MDS,outliers,0.05,0.0201511335013
cars,MDS,outliers,0.025,0.097876934149
cars,MDS,outliers,0.01,0.237135660309
cars,MDS,outliers,0.005,0.340410219503
cars,MDS,outliers,0.001,0.49514213746
