dataset,ordering,metric,parameter,value
golub,TSNE,outliers,0.5,0.000785134271598
golub,TSNE,outliers,0.4,0.00274504761459
golub,TSNE,outliers,0.3,0.00948200620315
golub,TSNE,outliers,0.2,0.0337062234067
golub,TSNE,outliers,0.1,0.147018827637
golub,TSNE,outliers,0.075,0.21868424744
golub,TSNE,outliers,0.05,0.316161687006
golub,TSNE,outliers,0.025,0.417707018282
golub,TSNE,outliers,0.01,0.459712675925
golub,TSNE,outliers,0.005,0.467301008401
golub,TSNE,outliers,0.001,0.470375305871
golub,random,outliers,0.5,0.000724739327629
golub,random,outliers,0.4,0.00262036127866
golub,random,outliers,0.3,0.00929302847524
golub,random,outliers,0.2,0.0333126821589
golub,random,outliers,0.1,0.14855987282
golub,random,outliers,0.075,0.221974797774
golub,random,outliers,0.05,0.320108788828
golub,random,outliers,0.025,0.419852012905
golub,random,outliers,0.01,0.46082121538
golub,random,outliers,0.005,0.468224466576
golub,random,outliers,0.001,0.471140957903
golub,TSPmeans,outliers,0.5,0.000463677311763
golub,TSPmeans,outliers,0.4,0.001950172223
golub,TSPmeans,outliers,0.3,0.00745390502018
golub,TSPmeans,outliers,0.2,0.0286038247534
golub,TSPmeans,outliers,0.1,0.132085690684
golub,TSPmeans,outliers,0.075,0.200842412057
golub,TSPmeans,outliers,0.05,0.297651610792
golub,TSPmeans,outliers,0.025,0.404874066801
golub,TSPmeans,outliers,0.01,0.453190021976
golub,TSPmeans,outliers,0.005,0.462862954131
golub,TSPmeans,outliers,0.001,0.466895777809
golub,EM,outliers,0.5,0.000736428671623
golub,EM,outliers,0.4,0.00274504761459
golub,EM,outliers,0.3,0.0093690092112
golub,EM,outliers,0.2,0.0337490843347
golub,EM,outliers,0.1,0.146619441717
golub,EM,outliers,0.075,0.217747151697
golub,EM,outliers,0.05,0.314244634591
golub,EM,outliers,0.025,0.416397811755
golub,EM,outliers,0.01,0.459241205717
golub,EM,outliers,0.005,0.466897726033
golub,EM,outliers,0.001,0.470036314895
golub,EMmanhattan,outliers,0.5,0.000746169791618
golub,EMmanhattan,outliers,0.4,0.00281713190256
golub,EMmanhattan,outliers,0.3,0.00949369554714
golub,EMmanhattan,outliers,0.2,0.0338309097427
golub,EMmanhattan,outliers,0.1,0.146409033525
golub,EMmanhattan,outliers,0.075,0.217883527376
golub,EMmanhattan,outliers,0.05,0.315066785119
golub,EMmanhattan,outliers,0.025,0.416884867755
golub,EMmanhattan,outliers,0.01,0.459213930581
golub,EMmanhattan,outliers,0.005,0.466774987921
golub,EMmanhattan,outliers,0.001,0.469997350415
golub,HColo,outliers,0.5,0.000323405183834
golub,HColo,outliers,0.4,0.00150013247923
golub,HColo,outliers,0.3,0.00647394834869
golub,HColo,outliers,0.2,0.0265640342264
golub,HColo,outliers,0.1,0.129336746622
golub,HColo,outliers,0.075,0.197173906267
golub,HColo,outliers,0.05,0.29348046321
golub,HColo,outliers,0.025,0.402662832562
golub,HColo,outliers,0.01,0.451904194137
golub,HColo,outliers,0.005,0.461623883668
golub,HColo,outliers,0.001,0.465722946962
golub,LK,outliers,0.5,0.000278596031857
golub,LK,outliers,0.4,0.0013696014713
golub,LK,outliers,0.3,0.00589727404498
golub,LK,outliers,0.2,0.0251457271551
golub,LK,outliers,0.1,0.125722791104
golub,LK,outliers,0.075,0.193435264413
golub,LK,outliers,0.05,0.291068561899
golub,LK,outliers,0.025,0.400755521267
golub,LK,outliers,0.01,0.450776172441
golub,LK,outliers,0.005,0.460943953492
golub,LK,outliers,0.001,0.465159910226
golub,MDS,outliers,0.5,0.000730583999626
golub,MDS,outliers,0.4,0.00265932575864
golub,MDS,outliers,0.3,0.00926380511526
golub,MDS,outliers,0.2,0.0334665918549
golub,MDS,outliers,0.1,0.147607191284
golub,MDS,outliers,0.075,0.220562335375
golub,MDS,outliers,0.05,0.317504013341
golub,MDS,outliers,0.025,0.418388896682
golub,MDS,outliers,0.01,0.460269867988
golub,MDS,outliers,0.005,0.467690653201
golub,MDS,outliers,0.001,0.470655850127
